 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
15,25.566,123.299,122.749,22.241,121.2,126.503,4.798,8.08,8.636,3.769,73.697,0.649,8.544,482,42,71.03,4.511,2.291,0.436,0.873,107.152,23.479,103,54,205,123.306,122.695,2739.479,104,42968,44.147,16.139,30,13,94,123.45,122.829,1128.677,42,17703,5.88,6.283,1,0,48,123.504,122.844,150.337,4,2358,29.461,14.181,16,9,83,123.467,122.724,753.216,26,11814
16,6.503,0.725,123.584,11.503,0,125.998,1.768,4.798,4.729,1.751,89.143,0.618,4.857,0,12,98.973,1.768,2.701,0.37,0.907,74.52,19.925,63,37,124,0.704,123.587,484.611,73,7601,39.539,19.103,35,15,83,0.611,123.718,257.129,35,4033,28.549,20.585,8,1,119,0.582,123.58,185.658,24,2912,21.137,12.179,9,6,79,0.669,123.726,137.458,18,2156
17,35.576,45.379,121.572,27.709,41.663,125.745,6.313,9.343,8.907,5.086,107.017,0.582,9.508,173,13,100.713,6.313,1.751,0.571,0.796,101.057,21.267,89,46,182,45.328,121.589,3595.215,98,56390,70.254,29.679,86,16,142,45.627,121.37,2499.373,69,39202,4.507,4.814,0,0,38,45.569,121.353,160.347,3,2515,55.326,26.818,25,12,170,45.517,121.482,1968.283,52,30872
18,25.566,8.964,119.913,24.878,7.575,124.988,3.03,10.353,11.078,2.938,86.54,0.519,10.599,32,57,77.619,3.003,3.77,0.265,0.924,65.027,19.967,54,29,167,8.99,119.818,1662.508,63,26076,34.339,22.901,12,4,113,8.927,119.888,877.924,28,13770,122.968,96.333,255,0,255,8.954,119.959,3143.821,102,49310,9.426,10.505,4,1,114,8.928,119.416,240.999,6,3780
19,16.003,39.64,121.811,16.982,37.37,124.988,4.798,6.06,7.073,2.881,124.858,0.697,7.016,151,16,120.256,3.13,2.455,0.407,0.882,66.155,13.226,70,31,98,39.716,121.667,1058.673,67,16605,25.199,7.878,21,11,60,39.7,121.692,403.258,25,6325,2.307,2.396,0,0,12,39.645,121.819,36.915,2,579,27.57,9.994,23,9,69,39.737,121.628,441.193,26,6920
20,21.167,107.334,120.461,20.629,105.798,124.988,3.03,8.838,8.9,3.028,84.287,0.625,8.927,423,51,81.87,3.03,2.939,0.34,0.937,88.16,35.62,73,17,227,107.404,120.071,1866.082,83,29269,33.458,13.843,30,5,100,107.355,120.05,708.204,30,11108,11.834,12.252,4,0,72,107.387,119.613,250.498,8,3929,9.741,4.471,7,2,36,107.39,120.115,206.188,9,3234
21,12.05,83.883,121.951,13.054,82.063,124.23,3.535,4.545,4.517,3.397,86.231,0.889,4.717,330,19,105.524,3.535,1.33,0.752,0.911,105.106,33.716,98,40,239,83.869,121.995,1266.518,99,19865,8.836,2.815,7,2,17,83.893,121.846,106.473,9,1670,5.556,5.759,2,0,33,83.84,121.709,66.944,4,1050,11.317,5.196,7,4,29,83.775,121.842,136.375,10,2139
22,25.694,112.887,119.743,20.246,110.848,123.725,4.04,8.08,8.088,4.045,94.695,0.788,8.329,443,21,104.036,4.04,2,0.5,0.942,99.412,24.345,87,52,191,112.902,119.662,2554.267,96,40063,69.449,26.981,81,12,132,112.951,119.758,1784.41,74,27988,5.355,6.265,1,0,59,112.856,119.787,137.586,4,2158,32.437,15.551,20,7,79,112.869,119.767,833.422,30,13072
23,21.932,56.729,118.736,23.46,53.783,122.968,5.555,8.08,9.119,3.062,63.653,0.501,9.104,214,56,56.31,3.613,2.978,0.336,0.786,95.791,25.12,76,41,205,56.71,118.797,2100.896,92,32952,9.843,3.819,7,2,26,56.744,118.636,215.879,9,3386,4.375,5.255,0,0,39,56.72,118.511,95.953,3,1505,12.683,7.38,11,4,90,56.762,118.709,278.169,11,4363
24,27.989,28.647,118.363,22.18,26.513,122.463,4.798,8.585,8.935,3.989,75.974,0.715,9.023,107,60,72.072,4.36,2.24,0.446,0.912,92.203,26.262,72,42,192,28.759,118.46,2580.662,88,40477,41.26,17.793,21,8,86,28.692,118.466,1154.817,43,18113,101.526,68.903,10,1,253,28.74,118.592,2841.616,105,44570,15.968,15.693,13,2,235,28.819,118.207,446.931,13,7010
25,50.622,69.772,115.131,33.019,67.165,122.21,5.05,13.13,14.052,4.587,83.495,0.583,13.665,269,79,73.909,4.668,3.064,0.326,0.92,86.612,34.192,84,9,196,69.678,115.187,4384.517,88,68770,9.363,3.297,7,2,30,69.757,115.041,473.964,9,7434,6.277,8.023,0,0,65,69.696,115.71,317.761,3,4984,9.932,4.889,7,2,37,69.77,115.29,502.782,9,7886
26,11.412,96.145,119.594,13.829,94.183,121.958,4.04,4.798,5.79,2.51,53.631,0.75,5.813,374,47,55.62,2.732,2.307,0.433,0.895,68.307,27.261,61,23,174,96.002,119.493,779.548,66,12227,29.296,14.132,26,11,87,96.077,119.486,334.338,26,5244,1.626,1.931,0,0,10,96.07,119.516,18.553,1,291,12.061,5.232,9,3,33,96.053,119.509,137.65,10,2159
27,13.134,117.571,117.888,14.569,116.15,120.695,3.03,5.555,5.609,2.981,89.925,0.778,5.646,463,33,100.305,3.03,1.882,0.531,0.92,79.738,19.36,80,44,152,117.648,117.866,1047.26,77,16426,53.146,18.795,39,17,114,117.516,117.944,698.003,51,10948,10.898,9.991,3,0,51,117.388,117.916,143.133,8,2245,21.85,12.505,20,7,132,117.469,117.864,286.967,20,4501
28,14.345,37.662,116.45,15.875,36.36,119.685,2.778,6.565,6.676,2.736,85.398,0.715,6.642,146,63,81.254,2.778,2.44,0.41,0.932,83.822,23.955,67,36,187,37.673,116.342,1202.443,81,18860,48.356,28.402,28,12,181,37.711,116.482,693.668,40,10880,4.876,5.26,1,0,45,37.739,116.433,69.941,4,1097,26.236,13.009,16,9,92,37.734,116.483,376.353,23,5903
29,20.53,98.137,116.644,19.359,95.193,119.685,5.808,6.313,7.856,3.327,43.645,0.688,8.221,377,62,47.49,3.749,2.361,0.424,0.888,92.457,37.843,94,10,204,97.798,116.432,1898.087,94,29771,40.488,27.253,12,2,142,98.054,117.018,831.19,35,13037,1.984,2.841,0,0,27,97.579,116.587,40.74,1,639,24.441,19.087,4,0,85,97.614,116.655,501.762,21,7870
30,16.704,128.257,114.605,22.919,126.755,119.685,2.525,9.595,9.234,2.303,86.47,0.4,9.756,505,75,79.563,2.525,4.009,0.249,0.876,127.355,28.464,107,71,225,128.3,114.542,2127.355,123,33367,32.679,9.099,28,12,61,128.284,114.622,545.881,32,8562,2.87,3.25,0,0,27,128.314,114.775,47.945,2,752,73.263,28.579,67,21,153,128.317,114.766,1223.801,73,19195
31,16.959,88.785,116.148,16.798,86.86,119.433,3.535,6.565,6.631,3.257,77.966,0.755,6.947,348,64,70.907,3.535,2.036,0.491,0.932,33.541,6.458,38,19,54,88.817,116.123,568.833,34,8922,17.124,5.963,16,6,44,88.911,116.107,290.41,16,4555,1.669,2.47,0,0,28,88.882,116.3,28.308,1,444,17.47,6.247,14,5,55,88.869,116.116,296.275,17,4647
32,17.597,33.535,115.731,16.293,31.815,118.928,3.535,6.313,6.52,3.436,103.99,0.833,6.709,128,40,109.799,3.535,1.897,0.527,0.948,73.601,31.048,56,19,218,33.388,115.789,1295.144,70,20314,27.953,12.923,21,7,70,33.449,115.809,491.879,25,7715,7.12,7.008,3,0,39,33.451,115.923,125.281,5,1965,14.236,6.653,9,4,64,33.54,115.642,250.498,13,3929
33,12.432,63.302,116.862,14.212,61.358,118.928,3.788,4.798,4.639,3.412,90.094,0.774,5.031,249,59,72.474,3.788,1.359,0.736,0.903,53.697,17.841,44,23,128,63.139,116.809,667.592,51,10471,7.862,3.471,7,2,21,63.283,116.814,97.738,7,1533,5.513,4.871,3,0,35,63.179,116.776,68.538,4,1075,9.082,4.642,7,3,36,63.38,116.832,112.912,8,1771
34,14.281,109.205,113.809,15.518,107.818,116.908,2.778,6.313,6.426,2.83,86.405,0.745,6.438,430,73,78.69,2.778,2.271,0.44,0.931,96.464,25.914,82,46,175,109.22,113.856,1377.645,95,21608,39.857,17.539,26,9,113,109.19,113.927,569.216,36,8928,5.004,3.819,3,0,23,109.238,113.781,71.471,4,1121,15.518,7.243,13,5,58,109.183,113.879,221.617,14,3476
35,31.496,60.591,111.749,31.908,57.065,116.655,7.07,8.333,7.43,5.397,105.143,0.389,9.271,234,49,119.358,6.981,1.377,0.726,0.762,97.318,33.513,89,19,214,60.451,111.917,3065.082,97,48075,9.547,3.387,7,1,22,60.559,111.743,300.674,9,4716,4.251,6.082,0,0,57,60.404,112.781,133.888,2,2100,13.787,7.636,9,4,59,60.372,112.054,434.244,12,6811
36,12.943,46.576,113.021,15.492,44.693,115.898,3.788,5.808,6.001,2.746,111.304,0.678,6.438,177,52,115.56,3.114,2.185,0.458,0.881,45.576,9.809,40,26,87,46.555,112.953,589.873,44,9252,22.877,5.767,21,12,43,46.556,113.018,296.084,22,4644,3.429,6.454,0,0,45,46.707,112.882,44.374,2,696,15.818,10.14,13,4,80,46.449,113.251,204.721,13,3211
37,21.677,92.562,111.166,23.154,90.9,115.645,3.283,9.595,10.308,2.678,81.066,0.508,10.062,360,91,72.474,2.99,3.85,0.26,0.885,121.741,38.263,117,43,245,92.502,111.212,2638.999,117,41392,81.076,42.533,30,21,217,92.593,111.15,1757.505,73,27566,2.2,2.521,0,0,15,92.55,110.905,47.69,2,748,44.503,25.569,22,7,149,92.51,110.958,964.696,39,15131
38,12.879,119.07,112.56,16.737,117.665,115.645,3.03,6.818,7.179,2.284,74.29,0.578,7.27,467,80,69.677,2.633,3.143,0.318,0.904,93.307,29.47,77,43,184,118.99,112.439,1201.678,89,18848,38.426,16.705,26,12,102,119.017,112.547,494.876,34,7762,2.257,2.331,0,0,15,119.019,112.576,29.073,2,456,42.787,22.9,22,12,137,118.95,112.378,551.045,37,8643
39,24.227,39.617,110.754,21.108,37.37,114.888,4.04,8.08,7.657,4.028,89.634,0.683,8.271,156,88,77.661,4.04,1.901,0.526,0.911,103.15,22.055,92,58,185,39.647,110.785,2499.054,99,39197,79.055,36.061,90,9,166,39.64,110.894,1915.302,81,30041,5.984,6.451,2,0,39,39.652,110.924,144.982,4,2274,24.961,15.214,11,5,128,39.71,110.753,604.728,22,9485
40,20.211,121.407,110.826,22.032,119.18,114.888,4.545,8.585,9.478,2.715,69.491,0.523,9.191,475,90,69.075,3.114,3.491,0.286,0.86,117.347,33.029,102,56,218,121.413,110.67,2371.669,112,37199,71.94,30,35,14,166,121.387,111.007,1453.961,71,22805,4.164,4.598,2,0,37,121.286,110.812,84.158,3,1320,32.511,15.047,25,7,85,121.305,110.907,657.072,30,10306
41,17.15,77.322,111.681,16.441,75.245,114.635,4.04,5.808,6.325,3.452,66.796,0.797,6.671,300,80,60.524,3.694,1.832,0.546,0.928,40.022,9.736,41,16,74,77.319,111.798,686.4,40,10766,19.219,6.199,16,4,39,77.285,111.84,329.62,19,5170,1.755,2.576,0,0,22,77.287,111.615,30.093,1,472,10.45,3.465,9,4,24,77.305,111.773,179.219,10,2811
42,21.613,50.009,109.722,19.236,47.47,113.373,4.545,6.818,6.674,4.124,76.44,0.734,7.016,189,86,59.744,4.434,1.618,0.618,0.909,105.156,45.687,85,19,225,49.827,109.634,2272.783,103,35648,10.201,3.589,12,2,21,49.856,109.65,220.469,10,3458,2.457,3.321,0,0,20,49.987,110.113,53.109,1,833,9.776,4.209,9,2,44,49.946,109.8,211.288,9,3314
43,14.6,115.708,110.364,16.38,114.13,113.373,3.03,6.565,6.543,2.841,90.541,0.684,6.642,457,62,98.746,2.972,2.303,0.434,0.9,103.179,32.292,87,40,231,115.665,110.495,1506.433,98,23628,45.249,19.216,44,16,108,115.785,110.484,660.642,39,10362,4.428,4.492,1,0,30,115.753,110.369,64.649,3,1014,28.013,12.879,18,8,72,115.733,110.378,408.996,26,6415
44,19.318,124.609,108.992,20.394,122.463,113.373,3.788,7.575,7.735,3.18,75.876,0.584,8.159,488,92,68.199,3.788,2.433,0.411,0.887,106.261,25.612,84,53,206,124.58,108.89,2052.76,101,32197,71.884,31.21,77,12,150,124.596,109.118,1388.675,76,21781,8.535,8.042,3,0,43,124.658,109.258,164.874,6,2586,97.132,40.49,97,18,198,124.57,109.021,1876.41,97,29431
45,19.701,89.327,108.657,22.118,87.618,113.12,3.283,9.09,8.784,2.856,84.994,0.506,9.215,354,99,80.538,3.257,3.076,0.325,0.835,96.806,36.03,94,27,193,89.442,108.824,1907.141,97,29913,52.356,25.305,30,12,135,89.44,108.813,1031.449,49,16178,4.301,5.057,1,0,39,89.5,108.901,84.732,3,1329,43.482,22.274,14,7,104,89.396,108.692,856.629,42,13436
46,21.358,96.365,109.677,20.369,93.425,112.868,6.06,6.565,7.991,3.403,48.01,0.647,8.578,370,90,47.386,3.977,2.348,0.426,0.89,124.475,28.806,108,57,203,96.416,109.773,2658.572,123,41699,69.433,41.258,39,14,191,95.746,109.127,1482.97,57,23260,16.176,18.824,2,0,93,95.328,108.801,345.495,8,5419,22.961,10.006,18,6,58,96.122,109.507,490.413,21,7692
47,24.992,43.788,107.933,22.919,41.915,112.615,3.535,9.343,9.731,3.27,84.533,0.598,9.558,169,102,77.8,3.522,2.976,0.336,0.898,93.673,19.543,95,38,159,43.838,108.123,2341.13,94,36720,45.758,16.207,35,14,93,43.898,108.149,1143.596,44,17937,3.926,5.131,0,0,63,43.837,107.812,98.121,2,1539,48.156,22.677,25,10,150,43.878,108.026,1203.527,43,18877
48,12.815,84.891,110.265,14.605,82.82,112.615,4.545,5.05,5.89,2.77,48.267,0.755,5.959,331,85,53.616,2.989,2.126,0.47,0.878,36.547,9.106,32,22,73,84.86,110.215,468.353,34,7346,17.279,6.566,21,4,38,85.061,110.324,221.425,17,3473,1.687,1.888,0,0,9,84.85,110.213,21.613,1,339,12.925,4.047,14,6,28,84.909,110.157,165.639,13,2598
49,28.563,105.558,106.766,23.991,103.273,111.605,4.545,9.595,10.117,3.595,76.994,0.624,9.86,413,107,76.675,3.637,2.815,0.355,0.924,109.123,25.809,103,53,196,105.577,106.811,3116.852,105,48887,43.924,13.784,35,13,81,105.571,106.777,1254.596,43,19678,15.672,12.332,11,0,72,105.594,106.798,447.633,13,7021,18.837,9.067,11,5,75,105.609,106.827,538.039,17,8439
50,13.134,99.711,107.853,14.778,97.97,110.595,3.535,5.555,5.959,2.806,64.238,0.756,6.211,390,95,63.435,3.049,2.123,0.471,0.922,56.316,9.839,63,36,82,99.612,107.753,739.636,56,11601,27.374,7.194,26,12,54,99.59,107.704,359.522,26,5639,3.233,2.985,1,0,15,99.959,108.013,42.462,3,666,15.961,6.223,14,6,71,99.638,107.596,209.631,15,3288
51,10.01,109.46,107.255,14.237,108.323,110.09,2.273,5.808,6.192,2.058,80.964,0.621,6.071,431,98,73.072,2.214,3.009,0.332,0.91,67.389,18.876,51,35,118,109.413,107.248,674.541,63,10580,31.669,16.856,21,11,113,109.396,107.33,316.996,27,4972,2.363,2.723,0,0,19,109.391,107.705,23.654,2,371,23.045,12.482,11,5,65,109.37,107.451,230.67,20,3618
52,23.271,29.715,106.834,19.889,27.523,109.838,4.798,6.818,6.684,4.433,81.913,0.739,7.128,114,103,67.068,4.798,1.508,0.663,0.89,87.184,22.01,78,47,151,29.609,106.82,2028.851,84,31822,29.652,10.306,30,9,72,29.718,106.84,690.034,29,10823,19.784,16.276,6,0,122,29.719,106.874,460.384,15,7221,22.142,18.082,18,4,245,29.8,106.905,515.278,19,8082
53,15.429,127.933,104.916,20.629,126.503,109.585,2.778,8.838,9.323,2.107,78.909,0.456,9.191,502,112,74.055,2.366,4.425,0.226,0.89,99.331,24.822,99,52,189,127.943,105.082,1532.573,96,24038,73.293,30.277,86,18,150,128.028,105.127,1130.845,74,17737,6.488,6.796,1,0,35,127.925,104.756,100.097,5,1570,60.872,27.224,52,16,164,128.013,105.139,939.193,58,14731
54,12.879,71.92,106.764,14.482,69.438,109.08,4.798,4.293,5.758,2.848,35.727,0.772,5.916,276,96,39.806,3.075,2.022,0.495,0.912,32.817,7.971,31,14,59,71.758,106.666,422.64,32,6629,12.649,4.184,12,4,25,71.864,106.729,162.897,12,2555,1.139,1.536,0,0,8,71.859,106.678,14.664,1,230,8.149,2.219,7,4,15,71.862,106.738,104.943,8,1646
55,16.322,86.345,104.629,19.201,85.093,109.08,2.525,8.333,8.291,2.507,87.552,0.556,8.469,339,112,79.695,2.525,3.308,0.302,0.923,95.375,27.143,88,33,234,86.389,104.591,1556.673,92,24416,68.84,28.845,30,17,135,86.452,104.618,1123.576,72,17623,4.121,5.366,0,0,37,86.432,104.716,67.263,3,1055,40.645,18.482,34,10,99,86.447,104.484,663.384,38,10405
56,15.429,113.071,105.484,16.65,111.353,108.575,3.788,6.313,6.514,3.016,71.971,0.699,6.799,441,106,68.199,3.429,2.16,0.463,0.918,108.364,36.182,102,50,249,113.038,105.277,1671.944,104,26224,51.202,25.701,26,10,123,113.025,105.541,790.004,46,12391,2.727,3.141,0,0,20,113.063,105.745,42.079,2,660,28.066,13.439,23,7,88,113.01,105.633,433.032,25,6792
57,26.459,25.026,103.3,23.276,22.978,108.07,3.788,9.595,9.793,3.44,95.933,0.614,9.678,96,83,97.496,3.653,2.847,0.351,0.909,101.961,32.681,91,42,243,25.104,103.352,2697.782,92,42314,35.335,15.24,21,9,94,25.036,103.479,934.922,35,14664,60.431,46.602,8,0,226,25.062,103.592,1598.943,52,25079,13.007,9.15,9,3,80,25.126,103.278,344.156,11,5398
58,14.345,75.279,103.746,16.023,73.983,107.06,2.778,6.565,6.683,2.733,85.446,0.702,6.738,294,113,77.005,2.778,2.445,0.409,0.932,36.276,11.529,28,16,80,75.187,103.454,520.379,34,8162,17.027,6.77,16,6,41,75.254,103.399,244.25,16,3831,1.64,2.316,0,0,20,75.252,103.345,23.526,1,369,12.902,4.811,11,5,38,75.281,103.585,185.084,12,2903
59,8.352,0.724,103.711,13.88,0,106.808,1.768,6.06,6.114,1.739,90.922,0.545,6.107,0,88,97.125,1.768,3.516,0.284,0.929,37.947,6.159,39,23,52,0.714,103.821,316.932,38,4971,16.565,5.07,16,6,32,0.681,103.86,138.351,16,2170,7.229,7.394,3,0,46,0.784,103.657,60.377,6,947,19.435,13.29,16,4,90,0.565,103.891,162.323,15,2546
60,21.996,47.339,103.659,18.349,44.693,106.808,5.05,6.313,6.747,4.151,60.821,0.821,7.016,181,113,59.744,4.412,1.625,0.615,0.922,104.061,34.287,118,28,217,47.427,103.878,2288.913,105,35901,10.02,3.107,7,2,20,47.354,103.748,220.405,10,3457,5.258,6.128,0,0,37,47.388,103.755,115.654,3,1814,13.177,6.076,11,3,46,47.198,103.396,289.836,12,4546
61,18.999,94.676,103.066,17.931,92.163,106.05,4.545,6.06,5.603,4.318,87.609,0.743,6.247,374,115,75.964,4.545,1.298,0.771,0.883,117.111,24.714,124,69,207,94.622,103.066,2225.029,113,34899,114.728,45.431,142,26,204,94.75,103.054,2179.762,118,34189,9.755,9.213,3,0,56,94.78,103.055,185.339,7,2907,23.762,12.34,18,7,83,94.66,103.091,451.458,20,7081
62,48.901,37.565,100.673,27.5,33.835,105.04,7.07,8.838,8.94,6.964,99.116,0.813,9.491,141,97,118.61,7.035,1.284,0.779,0.942,119.357,30.343,111,50,246,37.64,100.483,5836.694,116,91547,48.279,18.93,39,13,115,37.68,100.634,2360.894,44,37030,4.103,4.853,1,0,51,37.636,100.592,200.641,3,3147,21.589,10.986,18,5,155,37.623,100.676,1055.74,19,16559
63,16.832,123.459,102.347,17.155,121.453,105.04,4.04,5.555,5.653,3.791,68.489,0.719,6.328,481,117,61.39,3.932,1.491,0.671,0.899,129.663,29.697,107,70,241,123.453,102.323,2182.44,125,34231,69.557,28.388,63,25,160,123.463,102.394,1170.756,63,18363,4.348,4.313,1,0,31,123.53,102.573,73.192,3,1148,29.227,14.425,16,9,73,123.424,102.375,491.943,25,7716
